Word based distribution,Body tags in source,File Extention,Frame tag present,Exec() Function,Is www present,Dots,Is Pronounceable,Levenshtein Distance,Entropy,Tilde,Domain to URL Ratio,At Character,mailto: present,Uppercase to LowercaseRatio,Total links,Is domain suspicious,Numeric Character,Google Search Feature,ASN updation date,Ampersand,Question Mark,Percentage Character,Label
0,0,0,0,0,0,3,0,0,4.24545302922131,0,0.346938775510204,0,0,0.0526315789473684,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.65744665118647,0,0.2625,0,0,0.0,0,0,16,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,4.29199304578217,0,0.633333333333333,0,0,0.0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.3386839997042,0,0.440677966101695,0,0,0.0416666666666666,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,3.88204882778696,0,0.5625,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,5,0,0,4.53417732066744,0,0.32,0,0,0.0769230769230769,0,0,9,0,0,0,1,0,1
1,0,0,0,0,0,4,0,0,4.91303548929844,0,0.233766233766234,0,0,0.422222222222222,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,5,0,0,3.80144573217181,0,0.58974358974359,0,0,0.0,0,0,19,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.11016965541349,0,0.23943661971831,0,0,0.0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.79339641223592,0,0.188524590163934,0,0,0.0,0,0,39,0,0,0,1,0,1
0,0,0,0,0,0,3,0,0,4.06182209277054,0,0.348837209302326,0,0,0.0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,2,0,0,4.16123965847871,0,0.354166666666667,0,0,0.0,29,2,0,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.54379702716735,0,0.229508196721311,0,0,0.0,0,0,4,0,0,1,1,0,1
0,0,0,0,0,0,3,0,0,4.11020693173857,0,0.309090909090909,0,0,0.0232558139534883,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.02844515943123,0,0.542857142857143,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.00226808444084,0,0.741935483870968,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.24024000042704,0,0.42,0,0,0.081081081081081,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.00704882778696,0,0.53125,0,0,0.0,0,0,2,0,1,0,0,0,1
0,0,0,0,0,0,6,0,0,5.45555314539568,0,0.0622222222222222,0,0,0.206349206349206,0,0,52,0,1,0,2,2,1
1,0,0,0,0,0,2,0,0,4.11471801682134,0,0.6,0,0,0.0,0,0,3,0,1,0,0,0,1
1,0,0,0,0,0,4,0,0,3.63350599497837,0,0.758620689655172,0,0,0.0,0,0,14,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.4153115322251,0,0.45,0,0,0.0,0,0,5,0,0,0,1,0,1
0,0,0,0,0,0,4,0,0,4.88157840338307,0,0.172043010752688,0,0,0.0333333333333333,0,0,17,0,0,0,1,0,1
1,0,0,0,0,0,4,0,0,4.41431905708248,0,0.180555555555556,0,0,0.0,0,0,1,0,1,0,1,0,1
1,0,0,0,0,0,2,0,0,4.06439224830945,0,0.609756097560976,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,3.96813906222957,0,0.59375,0,0,0.0,0,0,3,0,1,0,0,0,1
0,0,0,0,0,0,4,0,0,3.87254165800963,0,0.421052631578947,0,0,0.0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,2,0,0,4.38418371977919,0,0.55,0,1,0.0,1,13,1,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,3.9908683555108,0,0.764705882352941,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.1422952191909,0,0.448275862068966,0,0,0.0,0,0,1,0,1,0,0,0,1
1,0,1,0,0,0,5,0,0,4.11786102974989,0,0.5,0,0,0.0769230769230769,0,0,13,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.09313906222957,0,0.5625,0,0,0.0,0,0,2,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.24855361008233,0,0.173553719008264,0,0,0.897435897435898,0,0,1,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.50484502726184,0,0.238805970149254,0,0,0.0384615384615384,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.33419819450945,0,0.322033898305085,0,0,0.0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,1,3,0,0,4.18581570915303,0,0.409090909090909,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.0179179007621,0,0.441176470588235,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,2,0,0,4.09596863157997,0,0.5,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,3.84427336727877,0,0.277777777777778,0,0,0.0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.34657988528526,0,0.202702702702703,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,3.57366068968818,0,0.48,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.33866328484205,0,0.560975609756098,0,0,0.0,0,0,6,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.44305360304005,0,0.5,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.35912652631682,0,0.631578947368421,0,0,0.0,0,0,3,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.14152406858952,0,0.384615384615385,0,0,0.0185185185185185,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.038499898783,0,0.512820512820513,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,2,0,0,3.94546495249511,0,0.515151515151515,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,2,0,0,4.41175810526418,0,0.657894736842105,0,0,0.0,0,0,2,0,1,0,0,0,1
0,0,0,0,0,0,4,0,0,4.29343014612183,0,0.253731343283582,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.85949184168643,0,0.216867469879518,0,0,0.0,0,0,21,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,3.91668919603759,0,0.478260869565217,0,0,0.0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,4,0,0,4.45789728269444,0,0.338461538461539,0,0,0.0192307692307692,0,13,0,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.20743551675953,0,0.428571428571429,0,0,0.0,0,0,2,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.60836156296271,0,0.327102803738318,0,0,0.0135135135135135,0,0,17,0,1,0,0,0,1
1,0,0,0,0,0,7,0,0,4.13991122145001,0,0.2625,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,3.97464797581702,0,0.435897435897436,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,3,0,0,4.15549804083408,0,0.682926829268293,0,0,0.0,0,0,5,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.25123532973498,0,0.578947368421053,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,3.92767169089326,0,0.567567567567568,0,0,0.0,0,0,3,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.8207035769469,0,0.152380952380952,0,0,0.0,0,0,19,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.66002161752353,0,0.338709677419355,0,0,0.0212765957446808,0,0,1,0,0,1,1,0,1
0,0,0,0,0,0,3,0,0,4.25791984871309,0,0.255813953488372,0,0,0.0,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,2,0,0,3.53194120554666,0,0.555555555555556,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,5,0,0,4.66953920568132,0,0.354838709677419,0,0,0.136363636363636,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.75169000782023,0,0.186440677966102,0,0,0.0898876404494382,0,0,0,0,1,2,1,0,1
0,0,0,0,0,0,2,0,0,4.15306229766067,0,0.439024390243902,0,0,0.032258064516129,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.02085512047121,0,0.705882352941177,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,2,0,0,4.73896372563172,0,0.164835164835165,0,0,0.0,0,0,19,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.02602985170128,0,0.595238095238095,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.36560156295072,0,0.458333333333333,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,3.88100548805464,0,0.529411764705882,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,4.36272519835396,0,0.262295081967213,0,0,0.0408163265306122,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.00674991863878,0,0.5,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,6,0,0,4.35533779740342,0,0.40625,0,0,0.0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,2,0,0,4.72941207728124,0,0.308641975308642,0,0,0.0,0,0,20,0,0,0,0,0,1
1,0,0,0,0,0,7,0,0,5.88530331716477,0,0.129139072847682,0,0,0.435064935064935,0,0,42,0,0,6,1,0,1
1,0,0,0,0,0,4,0,0,3.74540642593825,0,0.758620689655172,0,0,0.0,0,0,14,0,0,0,0,0,1
1,1,0,0,0,0,2,0,0,4.38418371977919,0,0.55,0,1,0.0,1,13,1,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.25500224946789,0,0.412698412698413,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,6,0,0,4.08832345717497,0,0.162162162162162,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.31910083199789,0,0.490196078431373,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.23352185206455,0,0.470588235294118,0,0,0.0512820512820512,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.07391321234758,0,0.487804878048781,0,0,0.032258064516129,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.49683461337305,0,0.233333333333333,0,0,0.0,0,0,3,0,0,1,1,0,1
1,1,0,1,0,0,2,0,0,4.13924145889565,0,0.404761904761905,0,0,0.0,3,1,0,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.38152783778631,0,0.442857142857143,0,0,0.0169491525423728,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,2,0,0,4.53601005874892,0,0.217391304347826,0,0,0.0,6,14,19,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,3.9647351787255,0,0.533333333333333,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.8407591336452,0,0.339622641509434,0,0,0.32258064516129,0,0,4,0,0,0,1,0,1
0,0,0,0,0,0,3,0,0,4.29281269824756,0,0.360655737704918,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.25316316109914,0,0.5,0,0,0.0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.18729268018211,0,0.328125,0,0,0.0,0,0,0,0,1,0,1,0,1
1,0,0,0,0,0,6,0,0,4.25850659863639,0,0.168421052631579,0,0,0.0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,1,2,0,0,4.23909791798879,0,0.611111111111111,0,0,0.0,0,0,1,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.33817193947184,0,0.36,0,0,0.0857142857142857,0,0,2,0,0,0,0,1,1
0,0,0,0,0,0,3,0,0,3.9398290174664,0,0.5,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,3.95118212408462,0,0.388888888888889,0,0,0.0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,16,0,0,5.08804131256821,0,0.0648464163822525,1,0,0.0350877192982456,0,0,64,0,1,10,2,0,1
0,0,0,0,0,0,3,0,0,4.05030185543498,0,0.447368421052632,0,0,0.0,0,0,2,0,1,0,0,0,1
0,0,0,0,0,0,4,0,0,4.36572636339209,0,0.734939759036145,0,0,0.0,0,0,3,0,0,0,0,0,1
1,0,0,0,0,0,5,0,0,4.33028053185343,0,0.456140350877193,0,0,0.0227272727272727,0,0,1,0,1,0,0,0,1
1,0,0,0,0,1,10,0,0,5.6762608620784,0,0.0312035661218424,0,0,0.991379310344828,0,0,130,0,1,9,1,28,1
1,0,0,0,0,0,3,0,0,3.82144194520733,0,0.571428571428571,0,0,0.0,0,0,2,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,5.11482269084682,0,0.123809523809524,0,0,0.140740740740741,0,0,12,0,0,10,1,0,1
1,0,0,0,0,0,2,0,0,5.01536414716147,0,0.131944444444444,0,0,0.0,0,0,30,0,0,2,1,0,1
0,0,0,0,0,0,5,0,0,3.8828142771034,0,0.5,0,0,0.0,0,0,12,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.21121627186178,0,0.333333333333333,0,0,0.0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,4,0,0,4.7105826708181,0,0.191489361702128,0,0,0.0,0,0,12,0,1,0,1,0,1
1,0,0,0,0,0,2,0,0,4.05182177080805,0,0.454545454545455,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,4.39551208359986,0,0.39344262295082,0,0,0.0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,15,0,0,5.04730504976199,0,0.0598290598290598,1,0,0.0534351145038167,0,0,51,0,1,9,1,0,1
1,0,0,0,0,0,2,0,0,3.74540642593825,0,0.448275862068966,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.17922929667217,0,0.75,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.58238268953691,0,0.519230769230769,0,0,0.151515151515152,0,0,4,0,0,0,0,0,1
1,0,0,0,0,1,2,0,0,3.89286476669128,0,0.638888888888889,0,0,0.0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.05084881384805,0,0.306122448979592,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,4,0,58,3.85267619742638,0,0.342105263157895,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,4,0,59,4.38138536377468,0,0.352941176470588,0,0,0.0566037735849056,0,0,3,0,0,0,0,0,1
1,0,0,0,0,0,3,0,20,5.00442120080131,0,0.138613861386139,0,0,0.0555555555555555,0,0,29,0,0,0,1,0,1
1,0,0,0,0,0,3,0,41,3.44441382957761,0,0.733333333333333,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,3,0,26,4.92706556022644,0,0.298701298701299,0,0,0.270833333333333,0,0,2,0,0,0,1,0,1
1,0,0,0,0,0,2,0,73,4.16489659289913,0,0.627906976744186,0,0,0.0,0,0,2,0,1,0,0,0,1
0,0,0,0,0,0,4,0,25,4.48524327755577,0,0.226666666666667,1,0,0.0,0,0,0,7,0,0,1,0,1
1,0,0,0,0,1,2,1,36,4.52101360432846,0,0.407407407407407,0,0,0.421052631578947,0,0,20,0,0,0,0,0,1
0,0,0,0,0,0,8,0,0,4.78166652968104,0,0.571428571428571,0,0,0.0,0,0,34,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.18701937553904,0,0.276595744680851,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.3971784731862,0,0.339622641509434,0,0,0.0,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,2,0,0,4.07781953111478,0,0.5,0,0,0.0,0,0,3,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,3.91211389097223,0,0.444444444444444,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.20519010860909,0,0.39344262295082,0,0,0.02,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.52123499619125,0,0.382352941176471,0,0,0.0,0,0,1,0,1,0,1,0,1
1,0,0,0,0,0,4,0,0,4.41058164979857,0,0.25,0,0,0.0,0,0,34,0,0,0,0,0,1
1,0,0,0,0,0,5,0,0,4.66793090795234,0,0.3125,0,0,0.0,0,0,15,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.12994718447748,0,0.452380952380952,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.09490661824394,0,0.545454545454545,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,4.56507951503072,0,0.222222222222222,1,0,0.0,0,0,3,0,0,0,1,0,1
1,0,0,0,0,0,2,0,0,3.96203159105945,0,0.558823529411765,0,0,0.0,0,0,3,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,5.2631568185025,0,0.111111111111111,0,0,0.539473684210526,0,0,4,0,0,2,1,0,1
1,0,0,0,0,0,3,0,0,4.08267318468309,0,0.674418604651163,0,0,0.0285714285714285,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.58996806023592,0,0.380952380952381,0,0,0.0178571428571428,0,0,19,0,0,0,0,0,1
1,1,0,1,0,0,2,0,0,4.04971532075848,0,0.319148936170213,0,0,0.0,43,0,0,0,1,0,0,0,1
1,0,0,0,0,0,5,0,0,4.16950874467546,0,0.34375,0,0,0.0,0,0,1,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.43795681885739,0,0.240506329113924,0,0,0.0634920634920634,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.42303299918076,0,0.255813953488372,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.39148951410218,0,0.567567567567568,0,0,0.0,0,0,3,0,0,0,0,0,1
0,0,0,0,0,0,15,0,0,5.00325808097397,0,0.0588235294117647,0,0,0.046875,0,0,74,0,0,12,2,0,1
0,1,0,0,0,0,3,0,0,4.69134255104443,0,0.242105263157895,0,0,0.0,0,0,18,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,3.30869496956284,0,0.6,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,3.98635436026271,0,0.395348837209302,0,0,0.0,0,0,0,0,0,0,0,0,1
0,1,0,1,0,0,2,0,0,4.70760812583051,0,0.217391304347826,0,0,0.0,0,147,19,0,1,0,0,0,1
0,0,0,0,0,0,2,0,0,4.70194759558348,0,0.270588235294118,0,0,0.0,0,0,19,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.36317287153566,0,0.440677966101695,0,0,0.0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,1,2,0,0,4.39291274505701,0,0.145161290322581,0,0,0.0,0,0,8,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.18367981279358,0,0.338983050847458,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.22839097447258,0,0.277777777777778,0,0,0.0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.52998170710425,0,0.311111111111111,0,0,0.0625,0,0,2,0,0,0,1,0,1
1,0,0,0,0,0,2,0,0,4.78507635799596,0,0.253333333333333,0,0,0.104166666666667,0,0,10,0,1,0,0,0,1
1,1,0,0,0,0,2,0,0,4.03820538203041,0,0.393939393939394,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.19643934467102,0,0.8,0,0,0.0,0,0,5,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.77117933034077,0,0.0686274509803921,0,0,0.0,0,0,68,0,0,2,1,0,1
0,0,0,0,0,0,4,0,0,4.51907541537274,0,0.666666666666667,0,0,0.0,0,0,4,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.13296507371457,0,0.454545454545455,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.03637224983023,0,0.631578947368421,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,3.80137745242955,0,0.545454545454545,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.57594048315228,0,0.191780821917808,0,0,0.0,0,0,3,0,1,0,1,0,1
0,0,0,0,0,0,4,0,0,3.97544096805849,0,0.428571428571429,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,1,0,3.84922391239063,0,0.434782608695652,0,0,0.153846153846154,0,0,2,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,3.99070547368524,0,0.342105263157895,0,0,0.0344827586206896,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,4,0,0,5.1264099574395,0,0.225988700564972,0,0,0.181818181818182,0,0,6,0,0,8,1,0,1
1,1,0,1,0,0,2,1,0,3.99468036840891,0,0.321428571428571,0,0,0.0625,104,156,5,0,1,0,0,0,1
1,0,0,0,0,0,4,0,0,4.51856293964492,0,0.34,0,0,0.0,0,0,10,0,1,0,0,0,1
1,1,0,1,0,1,3,0,0,4.22398182058091,0,0.32,0,0,0.0256410256410256,2,0,0,0,1,0,0,0,1
1,0,0,0,0,0,4,0,0,4.85560408269085,0,0.301204819277108,0,0,0.0217391304347826,0,0,24,0,1,0,0,0,1
1,0,0,0,0,1,2,0,0,4.1471140520432,0,0.483870967741936,0,0,0.0,0,0,2,0,1,0,0,0,1
1,0,1,0,0,1,6,0,0,4.5290786642591,0,0.25,0,0,0.0,0,0,8,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,4.71651368852238,0,0.242857142857143,0,0,0.0,0,0,21,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,3.60693673217532,0,0.681818181818182,0,0,0.0,0,0,4,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.39425125726831,0,0.358974358974359,0,0,0.0,0,0,2,0,1,0,1,0,1
1,0,0,0,0,0,3,0,0,4.77537657910936,0,0.128787878787879,0,0,0.072463768115942,0,0,36,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.7726423658312,0,0.211267605633803,0,0,0.0526315789473684,0,0,17,0,0,0,0,1,1
1,0,0,0,0,0,2,0,0,4.56486763387556,0,0.53125,0,0,0.0,0,0,5,0,0,0,0,0,1
1,1,0,0,0,0,2,0,0,4.12165352243933,0,0.458333333333333,0,0,0.0,15,5,0,0,1,0,0,0,1
1,0,0,0,0,0,4,0,0,4.05757515967848,0,0.485714285714286,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,14,0,0,5.62984150993774,0,0.025735294117647,0,0,0.881040892193309,0,0,198,0,1,9,1,47,1
0,0,0,0,0,0,3,0,0,4.25793582261037,0,0.450980392156863,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.19032492864168,0,0.43421052631579,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,3.99394270791827,0,0.525,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.09811781214885,0,0.513513513513514,0,0,0.0,0,0,3,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,3.94740150470592,0,0.318181818181818,0,0,0.0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.24374820381094,0,0.542857142857143,0,0,0.0169491525423728,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,5,0,0,4.24484435539366,0,0.433333333333333,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.10732504024527,0,0.533333333333333,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.01790008963339,0,0.545454545454545,0,0,0.0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.19765685282906,0,0.422222222222222,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,5,0,0,4.03732614525601,0,0.45,0,0,0.0,0,0,11,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,4.20836743955838,0,0.58,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,1,2,0,0,3.58759863372235,0,0.612903225806452,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.04697420724848,0,0.377777777777778,0,0,0.0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.25750041350207,0,0.41304347826087,0,0,0.0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,3,0,0,4.07158158812628,0,0.771428571428572,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,3.80871969734407,0,0.516129032258065,0,0,0.0,0,0,7,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,4.21698228221165,0,0.34375,0,0,0.0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.24308506175466,0,0.238095238095238,0,0,0.0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,3,0,0,4.02376400124246,0,0.202898550724638,0,0,0.0,0,3,0,0,1,0,0,0,1
0,0,0,0,0,0,2,0,0,4.21350226443344,0,0.288888888888889,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.36401162952043,0,0.714285714285714,0,0,0.0,0,0,2,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,4.06455140924283,0,0.529411764705882,0,0,0.0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,2,0,0,4.347183568256,0,0.444444444444444,0,0,0.073170731707317,186,10,2,0,1,0,0,1,1
1,0,0,0,0,0,2,0,0,4.16501381606591,0,0.575757575757576,0,0,0.0,0,0,2,0,0,0,0,0,1
1,0,0,0,0,0,3,0,0,4.44179193499968,0,0.275862068965517,0,0,0.0,0,0,4,0,0,0,0,0,1
0,0,1,0,0,0,3,0,0,4.24761226217143,0,0.253521126760563,0,0,0.0,0,0,1,0,0,0,0,0,1
0,1,0,1,0,0,4,0,0,4.49042676849202,0,0.333333333333333,0,0,0.0,2,0,4,0,0,0,0,0,1
0,0,0,0,0,0,4,0,0,4.37591686617266,0,0.4375,0,0,0.0,0,0,12,0,0,0,0,0,1
1,0,0,0,0,0,4,0,0,4.36350128003972,0,0.483333333333333,0,0,0.0,0,0,2,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,3.8389613181241,0,0.6,0,0,0.0,0,0,2,0,0,0,0,0,1
1,1,0,0,0,1,2,0,0,4.58290051036511,0,0.488372093023256,0,0,0.137931034482759,0,0,4,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,4.15549804083408,0,0.658536585365854,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,2,0,0,3.98319563424773,0,0.575757575757576,0,0,0.0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,3,0,0,3.72944619490526,0,0.652173913043478,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,4.15029265961667,0,0.6,0,0,0.0,0,0,2,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,4.95290237738097,0,0.226890756302521,0,0,0.0,0,0,16,0,1,0,0,0,1
