At Character,Ampersand,Is English word,Frame tag present,Google Search Feature,Sensitive Words,Semicolon,Domain to URL Ratio,IP Address,Hash Character,Number of fragments,Https in URL,Host name length,ASN Postal Code,Special Characters,Number of parameter,ASN updation date,mailto: present,Numeric Character,Underscore,Levenshtein Distance,Dash,Delimiters,Div tag in source,Label
0,0,0,0,0,0,0,0.538461538461538,0,0,0,1,14,0,7,0,1,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.816326530612245,1,0,0,1,40,1,9,0,0,0,4,0,0,2,0,0,1
0,0,1,0,0,0,0,0.659090909090909,1,0,0,0,29,1,8,0,1,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0.265957446808511,1,0,0,1,25,1,14,1,1,0,14,0,0,1,0,0,1
0,0,1,0,0,0,0,0.826086956521739,0,0,0,0,38,0,10,0,0,0,0,0,0,2,0,0,1
0,0,1,0,0,0,0,0.257575757575758,1,0,0,0,17,1,12,0,1,0,0,0,0,0,0,0,1
0,0,0,1,0,5,0,0.709677419354839,1,0,0,1,22,1,8,0,1,0,0,0,0,2,0,60,1
0,0,1,0,0,0,0,0.896551724137931,1,0,0,1,78,1,8,0,1,0,8,0,0,0,0,0,1
0,0,0,0,0,0,0,0.912087912087912,1,0,0,1,83,1,8,0,1,0,14,0,0,1,0,0,1
0,0,1,0,0,0,0,0.709677419354839,0,0,0,1,22,0,6,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.771929824561404,0,0,0,1,44,0,10,0,1,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0.365384615384615,0,0,0,0,19,0,11,1,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.816326530612245,1,0,0,1,40,1,11,0,0,0,5,0,0,4,0,0,1
0,0,1,0,0,0,0,0.666666666666667,0,0,0,0,14,0,5,0,1,0,0,0,0,0,0,0,1
0,8,0,0,0,0,8,0.0469973890339425,0,0,0,1,18,0,58,9,1,0,81,1,0,0,0,0,1
0,0,0,0,0,0,0,0.303703703703704,0,0,0,1,41,0,10,0,1,0,12,0,0,3,0,0,1
0,0,1,0,0,0,0,0.666666666666667,1,0,0,1,34,1,10,0,0,0,0,0,0,2,0,0,1
0,0,0,0,0,0,0,0.571428571428571,0,0,0,1,20,0,8,0,1,0,7,0,0,1,0,0,1
0,0,1,0,0,0,0,0.808510638297872,0,0,0,1,38,0,8,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.51685393258427,1,0,0,1,46,1,13,0,0,0,13,0,0,2,0,0,1
0,0,0,0,0,0,0,0.912087912087912,1,0,0,1,83,1,8,0,1,0,5,0,0,1,0,0,1
0,0,1,0,0,0,0,0.833333333333333,1,0,0,1,45,1,9,0,0,0,0,0,0,2,0,0,1
0,0,1,0,0,0,0,0.27,0,0,0,1,27,0,9,0,0,0,10,0,0,0,0,0,1
0,0,1,0,0,0,0,0.702127659574468,0,0,0,0,33,0,8,0,1,0,2,0,0,1,0,0,1
0,0,1,0,0,0,0,0.775,1,0,0,1,31,1,7,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.67741935483871,1,0,0,1,63,1,13,0,1,0,10,0,0,3,0,0,1
0,0,1,0,0,0,0,0.8,0,0,0,1,36,0,8,0,0,0,4,0,0,0,0,0,1
0,0,1,0,0,2,0,0.319148936170213,1,0,0,0,30,1,10,0,1,0,22,0,0,0,0,5,1
0,0,1,0,0,0,0,0.808510638297872,1,0,0,1,38,1,8,0,1,0,6,0,0,0,0,0,1
0,0,1,0,0,0,0,0.794871794871795,1,0,0,1,31,1,6,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.7,0,0,0,1,21,0,6,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.166666666666667,0,0,0,1,15,0,11,0,1,0,6,0,0,2,0,0,1
0,0,1,0,0,0,0,0.592592592592593,1,0,0,1,16,1,6,0,1,0,0,0,0,0,0,0,1
0,3,1,1,0,1,0,0.104395604395604,1,0,0,1,19,1,21,4,1,0,20,0,0,1,0,3,1
1,0,0,0,0,0,0,0.457142857142857,0,0,0,1,32,0,15,1,1,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.586206896551724,1,0,0,1,17,1,7,0,1,0,0,0,0,0,0,0,1
0,1,1,0,0,0,0,0.397590361445783,0,0,0,1,33,0,15,2,1,0,15,0,0,1,0,0,1
0,0,0,0,0,0,0,0.912087912087912,1,0,0,1,83,1,8,0,1,0,11,0,0,1,0,0,1
0,2,1,1,0,1,0,0.111111111111111,1,0,0,1,19,1,18,3,1,0,16,0,0,1,0,3,1
0,0,0,0,0,0,0,0.735294117647059,1,0,0,1,25,1,8,0,1,0,2,0,0,1,0,0,1
1,0,1,0,0,0,0,0.678260869565217,1,0,0,1,78,1,12,0,1,0,13,0,0,0,0,0,1
0,0,1,1,0,9,0,0.296296296296296,1,0,0,1,8,1,7,0,1,0,0,1,0,0,0,73,1
0,0,1,0,0,0,0,0.0866141732283464,1,0,0,1,11,1,14,0,1,0,26,0,0,5,0,0,1
0,0,1,0,0,0,0,0.816326530612245,0,0,0,1,40,0,11,0,0,0,0,0,0,4,0,0,1
0,0,1,0,0,0,0,0.785714285714286,1,0,0,1,33,1,8,0,0,0,2,0,0,1,0,0,1
0,0,1,0,0,0,0,0.785714285714286,1,0,0,1,33,1,8,0,1,0,6,0,0,1,0,0,1
0,0,1,0,0,0,0,0.567567567567568,0,0,0,1,42,0,15,0,1,0,1,1,0,1,0,0,1
0,0,1,0,0,0,0,0.666666666666667,0,0,0,1,16,0,5,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.419354838709677,0,0,0,1,26,0,12,0,0,0,1,2,0,0,0,0,1
0,0,1,0,0,0,0,0.35,1,0,0,1,14,1,9,0,1,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,0.178571428571429,1,0,0,1,20,1,15,0,1,0,47,1,0,4,0,0,1
0,0,1,0,0,0,0,0.709090909090909,1,0,0,1,78,1,11,1,1,0,9,0,0,0,0,0,1
0,0,1,0,0,0,0,0.8,0,0,0,1,36,0,11,0,1,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0.7,1,0,0,1,21,1,8,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.808510638297872,1,0,0,1,38,1,8,0,1,0,6,0,0,0,0,0,1
0,0,0,0,0,0,0,0.756756756756757,0,0,0,1,28,0,8,0,0,0,0,0,0,1,0,0,1
1,0,1,0,0,0,0,0.586466165413534,1,0,0,1,78,1,13,0,1,0,8,0,0,0,0,0,1
0,0,1,0,0,0,0,0.89041095890411,1,0,0,0,65,1,13,0,0,0,2,0,0,6,0,0,1
1,0,1,1,0,0,0,0.22972972972973,1,1,1,1,17,1,14,0,1,0,0,0,0,0,0,296,1
0,0,1,0,0,0,0,0.756756756756757,1,0,0,1,28,1,7,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.154929577464789,1,0,0,1,11,1,7,0,1,0,8,0,9,0,0,0,1
0,0,1,0,0,0,0,0.240506329113924,0,0,0,1,19,0,7,0,1,0,4,0,0,0,0,0,1
0,0,0,0,0,0,0,0.681159420289855,1,0,0,1,47,1,9,0,1,0,20,0,0,1,0,0,1
0,0,1,0,0,0,0,0.808510638297872,1,0,0,1,38,1,8,0,1,0,6,0,0,0,0,0,1
0,0,1,0,0,0,0,0.808510638297872,1,0,0,1,38,1,8,0,1,0,6,0,0,0,0,0,1
0,0,1,0,0,0,0,0.703703703703704,0,0,0,1,19,0,6,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.8,1,0,0,0,28,1,8,0,0,0,8,0,0,2,0,0,1
0,0,0,0,0,0,0,0.64,0,0,0,1,16,0,8,0,0,0,9,0,0,0,0,0,1
0,0,1,0,0,0,0,0.826086956521739,1,0,0,0,38,1,8,0,0,0,13,0,0,1,0,0,1
0,0,1,0,0,0,0,0.594202898550725,0,0,0,1,41,0,14,0,1,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0.6,1,0,0,1,33,1,7,0,1,0,8,0,0,0,0,0,1
0,0,0,0,0,0,0,0.235294117647059,0,0,0,1,16,0,13,0,1,0,0,0,0,2,0,0,1
0,0,1,0,0,0,0,0.686274509803922,1,0,0,1,35,1,8,0,1,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0.790697674418605,1,0,0,1,34,1,8,0,1,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.130952380952381,1,0,0,1,11,1,7,0,1,0,9,0,0,0,0,0,1
0,0,1,0,0,0,0,0.896551724137931,1,0,0,1,78,1,8,0,1,0,7,0,0,0,0,0,1
0,0,1,0,0,0,0,0.756756756756757,1,0,0,1,28,1,8,0,1,0,0,0,0,1,0,0,1
1,0,1,0,0,0,0,0.476190476190476,0,0,0,1,30,0,11,0,1,0,0,0,0,0,0,0,1
0,2,1,1,0,1,0,0.111111111111111,1,0,0,1,19,1,20,3,1,0,22,1,0,2,0,3,1
0,0,1,0,0,0,0,0.775,1,0,0,1,31,1,8,0,0,0,6,0,0,1,0,0,1
0,0,1,0,0,0,0,0.740740740740741,1,0,0,1,40,1,14,0,1,0,10,0,0,3,0,0,1
0,0,1,0,0,0,0,0.666666666666667,1,0,0,1,18,1,7,0,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0.588235294117647,0,0,0,1,40,0,14,0,1,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0.708333333333333,1,0,0,0,17,1,5,0,0,0,0,0,0,0,0,1,1
0,0,1,0,0,0,0,0.678571428571429,1,0,0,1,19,1,8,0,0,0,1,0,68,1,0,0,1
0,0,1,0,0,0,0,0.787878787878788,1,0,0,0,26,1,6,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.564102564102564,0,0,0,1,22,0,7,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.508771929824561,0,0,0,0,29,0,12,0,0,0,1,0,0,3,0,0,1
0,0,0,0,0,0,0,0.230769230769231,1,0,0,1,18,1,8,0,1,0,4,0,0,1,0,0,1
0,0,1,0,0,0,0,0.583333333333333,0,1,1,1,21,0,9,0,0,0,0,0,16,0,0,0,1
0,0,1,0,0,0,0,0.64,0,0,0,1,16,0,6,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.365853658536585,1,0,0,1,15,1,8,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.742857142857143,1,0,0,1,26,1,8,0,0,0,1,0,0,1,0,0,1
0,0,1,1,0,5,0,0.5,1,0,0,0,12,1,6,0,1,1,0,0,0,0,0,39,1
0,0,1,0,0,0,0,0.625,1,0,0,1,15,1,6,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.277777777777778,0,0,0,1,10,0,9,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0.689655172413793,1,0,0,1,20,1,7,0,0,0,2,0,0,0,0,0,1
0,0,1,0,0,0,0,0.839285714285714,0,0,0,1,47,0,8,0,1,0,0,0,0,1,0,0,1
1,0,1,0,0,0,0,0.419354838709677,0,0,0,1,26,0,10,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.589285714285714,1,0,0,1,33,1,8,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.75,1,0,0,1,27,1,7,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.825,0,0,0,0,33,0,8,0,1,0,0,0,0,2,0,0,1
0,0,1,0,0,0,0,0.745762711864407,1,0,0,1,44,1,13,0,1,0,11,0,0,4,0,0,1
0,0,0,0,0,0,0,0.266666666666667,0,0,0,1,12,0,10,0,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0.758620689655172,0,0,0,0,22,0,6,0,1,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.545454545454545,0,0,0,1,18,0,8,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.490909090909091,1,0,0,1,27,1,10,0,1,0,0,0,0,2,0,11,1
0,0,1,0,0,0,0,0.830188679245283,1,0,0,1,44,1,10,0,0,0,4,0,0,3,0,0,1
0,0,0,0,0,0,0,0.689655172413793,0,0,0,1,20,0,7,0,0,0,2,0,0,1,0,0,1
0,0,0,0,0,0,0,0.763157894736842,0,0,0,1,29,0,7,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0.912087912087912,1,0,0,1,83,1,8,0,1,0,7,0,0,1,0,0,1
0,0,1,0,0,0,0,0.130952380952381,1,0,0,1,11,1,7,0,1,0,11,0,9,0,0,0,1
0,0,1,0,0,0,0,0.240506329113924,0,0,0,1,19,0,7,0,1,0,2,0,0,0,0,0,1
0,0,1,0,0,0,0,0.703703703703704,0,0,0,1,19,0,6,0,1,0,0,0,0,0,0,0,1
0,0,1,1,0,49,0,0.461538461538462,1,0,0,0,24,1,9,0,1,0,0,0,0,0,0,76,1
0,0,1,0,0,0,0,0.11340206185567,1,0,0,1,11,1,9,0,1,0,8,0,0,0,0,0,1
0,0,0,0,0,0,0,0.714285714285714,0,0,0,1,30,0,9,0,0,0,0,0,0,2,0,0,1
0,0,1,0,0,0,0,0.742857142857143,1,0,0,1,26,1,8,0,0,0,3,0,0,1,0,0,1
0,0,1,0,0,0,0,0.823529411764706,0,0,0,1,42,0,10,0,1,0,2,0,0,0,0,0,1
0,0,1,0,0,0,0,0.830188679245283,1,0,0,1,44,1,10,0,0,0,3,0,0,3,0,0,1
0,0,1,0,0,0,0,0.473282442748092,0,0,0,1,62,0,12,0,1,0,13,0,0,3,0,0,1
0,0,1,1,0,7,0,0.350877192982456,1,0,0,1,20,1,8,0,1,1,0,0,0,0,0,27,1
0,0,1,1,0,1,0,0.625,1,0,0,1,15,1,6,0,1,1,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.362068965517241,1,0,0,1,21,1,9,0,1,0,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0.451612903225806,1,0,0,1,28,1,11,0,1,0,5,0,0,0,0,0,1
0,0,1,0,0,0,0,0.709090909090909,1,0,0,1,78,1,10,0,1,0,11,0,0,1,0,0,1
0,0,1,0,0,0,0,0.71875,0,0,0,1,23,0,6,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.763157894736842,1,0,0,1,29,1,7,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.15625,0,0,0,1,15,0,11,0,1,0,8,0,45,2,0,0,1
0,0,1,0,0,0,0,0.689655172413793,0,0,0,1,20,0,7,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,2,0,0.46875,1,0,0,1,15,1,6,0,1,0,3,0,0,0,0,91,1
0,0,1,0,0,0,0,0.861538461538462,0,0,0,1,56,0,9,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.378378378378378,0,0,0,0,14,0,9,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.709677419354839,1,0,0,1,22,1,8,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0.514018691588785,1,0,0,1,55,1,21,0,1,0,10,0,0,11,0,0,1
0,0,0,0,0,0,0,0.182926829268293,0,0,0,1,15,0,10,0,1,0,5,0,0,1,0,0,1
0,0,1,0,0,0,0,0.350877192982456,1,0,0,1,20,1,10,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.641025641025641,1,0,0,0,25,1,8,0,1,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.783783783783784,0,0,0,1,29,0,7,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.8,1,0,0,1,36,1,10,0,0,0,3,0,0,3,0,0,1
0,0,0,0,0,0,0,0.653846153846154,0,0,0,1,17,0,6,0,0,0,2,0,0,0,0,0,1
0,0,1,0,0,0,0,0.91304347826087,1,0,0,1,84,1,7,0,1,0,5,0,0,0,0,0,1
0,0,0,0,0,0,0,0.546511627906977,1,0,0,1,47,1,11,0,1,0,25,0,0,1,0,0,1
0,0,1,0,0,0,0,0.742857142857143,1,0,0,1,26,1,7,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.217948717948718,0,0,0,1,17,0,9,0,1,0,5,0,0,0,0,0,1
0,0,1,0,0,0,0,0.783783783783784,1,0,0,1,29,1,7,0,1,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.742857142857143,1,0,0,1,26,1,7,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.777777777777778,0,0,0,0,49,0,9,0,1,0,0,0,54,1,0,0,1
0,0,1,0,0,0,0,0.733333333333333,0,0,0,0,33,0,9,0,0,0,10,0,0,0,0,0,1
0,0,1,1,0,5,0,0.5,1,0,0,0,12,1,6,0,1,1,0,0,0,0,0,39,1
0,0,0,0,0,0,0,0.790697674418605,1,0,0,1,34,1,9,0,1,0,0,0,0,3,0,0,1
0,0,1,1,0,7,0,0.0583090379008746,1,24,1,1,20,1,84,0,0,1,15,8,0,5,0,27,1
0,0,1,0,0,0,0,0.833333333333333,0,0,0,1,45,0,8,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.563829787234043,1,0,0,1,53,1,8,0,1,0,3,0,0,0,0,0,1
0,0,1,0,0,0,0,0.785714285714286,1,0,0,1,33,1,8,0,1,0,6,0,15,1,0,0,1
0,0,0,0,0,0,0,0.692307692307692,0,0,0,1,18,0,6,0,1,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0.775,1,0,0,1,31,1,9,0,1,0,0,0,0,1,0,0,1
0,4,0,0,0,0,0,0.0674157303370786,0,0,0,1,30,0,38,5,1,0,134,0,0,4,0,0,1
0,0,0,0,0,0,0,0.678571428571429,0,0,0,1,19,0,7,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.240506329113924,0,0,0,1,19,0,7,0,1,0,7,0,0,0,0,0,1
0,0,1,0,0,0,0,0.519230769230769,0,0,0,0,27,0,12,1,0,0,5,0,0,1,0,0,1
0,0,1,0,0,0,0,0.473684210526316,1,0,0,0,18,1,7,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.733333333333333,0,0,0,0,33,0,9,0,0,0,10,0,0,0,0,0,1
0,0,1,0,0,0,0,0.82,1,0,0,1,41,1,7,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.842105263157895,1,0,0,1,48,1,11,0,0,0,1,0,0,4,0,0,1
0,9,0,0,0,0,9,0.042079207920792,0,0,0,1,17,0,65,10,1,0,84,2,0,0,0,0,1
0,0,1,0,0,0,0,0.8,0,0,0,0,32,0,8,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.678571428571429,1,0,0,1,19,1,8,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.775,0,0,0,1,31,0,6,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.825396825396825,0,0,0,0,52,0,11,0,0,0,0,0,0,2,0,0,1
0,0,1,1,0,0,0,0.6,1,0,0,1,21,1,7,0,1,0,3,0,0,0,0,7,1
0,0,1,0,0,0,0,0.280487804878049,0,0,0,1,23,0,14,0,0,0,2,0,0,0,0,0,1
0,0,0,0,0,0,0,0.560606060606061,1,0,0,1,37,1,10,0,1,0,2,0,0,1,0,0,1
0,0,1,0,0,0,0,0.790697674418605,1,0,0,1,34,1,8,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0.648148148148148,1,0,0,1,35,1,8,0,1,0,10,0,0,0,0,0,1
0,0,1,0,0,0,0,0.769230769230769,1,0,0,1,30,1,8,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.689655172413793,1,0,0,1,20,1,7,0,0,0,3,0,0,0,0,0,1
0,0,1,0,0,0,0,0.823529411764706,1,0,0,1,42,1,10,0,0,0,6,0,0,2,0,0,1
0,0,1,0,0,0,0,0.130952380952381,1,0,0,1,11,1,7,0,1,0,7,0,0,0,0,0,1
0,0,1,0,0,0,0,0.804347826086957,1,0,0,1,37,1,11,0,0,0,0,0,0,4,0,0,1
0,0,1,0,0,0,0,0.5,1,0,0,1,14,1,6,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.808510638297872,1,0,0,1,38,1,8,0,1,0,6,0,0,0,0,0,1
0,0,1,1,0,7,0,0.289855072463768,1,0,0,1,20,1,13,1,1,1,4,0,0,2,0,27,1
0,0,1,0,0,0,0,0.666666666666667,0,0,0,1,18,0,6,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.804347826086957,1,0,0,1,37,1,7,0,1,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0.836363636363636,1,0,0,1,46,1,10,0,0,0,1,0,0,3,0,0,1
0,0,1,0,0,0,0,0.53448275862069,0,0,0,0,31,0,11,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0.521739130434783,0,0,0,1,36,0,11,0,1,0,0,0,0,0,0,0,1
0,0,1,0,7,6,0,0.34,1,0,0,0,17,1,10,0,0,0,0,0,24,0,0,25,1
0,0,1,0,0,0,0,0.582278481012658,1,0,0,1,46,1,16,0,1,0,10,0,0,3,0,0,1
0,0,1,0,0,0,0,0.666666666666667,0,0,0,1,18,0,6,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.808510638297872,1,0,0,1,38,1,8,0,1,0,6,0,0,0,0,0,1
0,0,1,0,0,0,0,0.735294117647059,1,0,0,1,25,1,7,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.611940298507463,1,0,0,1,41,1,14,1,1,0,6,0,0,2,0,0,1
0,0,1,0,0,0,0,0.8,0,0,0,1,36,0,8,0,0,0,6,0,0,0,0,0,1
0,0,0,0,0,0,0,0.545454545454545,0,0,0,0,18,0,8,0,0,0,6,0,0,0,0,0,1
0,0,0,0,0,0,0,0.666666666666667,0,1,1,1,22,0,9,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.625,0,0,0,1,15,0,6,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.65,0,0,0,1,26,0,7,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.538461538461538,0,0,0,1,14,0,7,0,1,0,0,0,0,0,0,0,1
0,1,1,0,0,0,1,0.245614035087719,0,0,0,1,14,0,13,2,0,0,8,0,0,0,0,0,1
0,0,1,0,0,0,0,0.428571428571429,1,0,0,1,30,1,13,0,1,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.431034482758621,1,0,0,1,25,1,11,0,1,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.39344262295082,0,0,0,1,24,0,10,0,1,0,2,0,0,1,0,0,1
0,0,1,0,0,0,0,0.75,1,0,0,1,45,1,12,0,0,0,4,0,0,2,0,0,1
0,0,1,0,0,0,0,0.444444444444444,0,0,0,0,20,0,7,0,1,0,3,0,0,0,0,0,1
0,0,1,0,0,0,0,0.735294117647059,1,0,0,1,25,1,9,0,0,0,0,0,0,2,0,0,1
0,0,1,0,0,0,0,0.864406779661017,0,0,0,1,51,0,11,0,0,0,20,0,0,4,0,0,1
1,0,1,0,0,0,0,0.361702127659575,0,0,0,1,17,0,10,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.4375,0,0,0,0,42,0,12,1,1,0,24,0,0,1,0,0,1
0,0,0,0,0,2,0,0.733333333333333,1,0,0,0,22,1,7,0,0,1,0,0,0,1,0,34,1
0,0,1,0,0,0,0,0.85,0,0,0,1,51,0,12,0,0,0,21,0,0,4,0,0,1
0,0,0,0,0,0,0,0.625,0,0,0,1,15,0,6,0,0,0,2,0,0,0,0,0,1
0,0,1,1,0,0,0,0.264705882352941,1,0,0,0,18,1,10,0,1,0,0,0,0,0,0,56,1
0,0,1,0,0,2,0,0.184466019417476,1,0,0,1,19,1,12,0,1,0,4,1,15,0,0,233,1
0,0,1,0,0,0,0,0.808510638297872,1,0,0,1,38,1,8,0,1,0,6,0,0,0,0,0,1
0,0,0,0,0,0,0,0.723076923076923,1,0,0,1,47,1,9,0,1,0,18,0,0,1,0,0,1
0,0,1,0,0,0,0,0.366666666666667,1,0,0,0,33,1,10,0,1,0,28,1,0,0,0,0,1
0,0,1,1,0,9,0,0.380952380952381,1,0,0,1,8,1,6,0,1,0,1,0,0,0,0,73,1
0,0,1,0,0,3,0,0.346153846153846,1,0,0,1,18,1,10,0,1,1,0,0,0,1,0,5,1
0,0,1,0,0,0,0,0.742857142857143,1,0,0,1,26,1,7,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.419354838709677,1,0,0,0,26,1,10,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.239583333333333,1,0,0,1,23,1,8,0,1,0,13,0,0,1,0,0,1
0,0,1,0,0,0,0,0.130952380952381,1,0,0,1,11,1,7,0,1,0,3,0,0,0,0,0,1
0,0,0,0,0,0,0,0.4,0,0,0,1,22,0,9,0,1,0,10,0,0,1,0,0,1
0,0,0,0,0,0,0,0.620689655172414,1,0,0,1,18,1,7,0,1,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0.182692307692308,0,0,0,1,19,0,10,0,1,0,6,0,0,0,0,0,1
0,0,1,0,0,0,0,0.492753623188406,1,0,0,0,34,1,10,0,0,0,0,0,0,2,0,0,1
0,0,1,0,0,0,0,0.645161290322581,1,0,0,1,40,1,13,0,1,0,9,0,0,4,0,0,1
0,0,0,0,0,0,0,0.6,0,0,0,1,27,0,9,0,1,0,3,0,0,2,0,0,1
0,0,1,0,0,0,0,0.247422680412371,0,0,0,1,24,0,8,0,1,0,9,0,0,0,0,0,1
0,0,1,0,0,0,0,0.310344827586207,1,0,0,0,9,1,6,0,0,0,0,0,0,0,0,5,1
0,0,0,0,0,0,0,0.8,0,0,0,0,32,0,9,0,0,0,5,0,0,0,0,0,1
0,0,0,0,0,0,0,0.552631578947369,0,0,0,0,21,0,8,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0.230769230769231,1,0,0,1,18,1,8,0,1,0,5,0,0,1,0,0,1
0,0,1,0,0,0,0,0.596774193548387,0,0,0,1,37,0,8,0,0,0,22,0,0,1,0,0,1
0,0,1,0,0,0,0,0.5625,0,0,0,1,27,0,7,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.488372093023256,1,0,0,1,21,1,8,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.7,0,0,0,1,21,0,7,0,1,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.808510638297872,1,0,0,1,38,1,8,0,1,0,6,0,0,0,0,0,1
0,0,0,0,0,0,0,0.813559322033898,0,0,0,0,48,0,9,0,0,0,16,0,0,2,0,0,1
0,0,1,0,0,0,0,0.638888888888889,0,0,0,1,23,0,7,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.55,0,0,0,1,22,0,8,0,1,0,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0.742857142857143,0,0,0,1,26,0,8,0,1,0,2,0,0,2,0,0,1
0,0,1,0,0,0,0,0.516129032258065,0,0,0,1,16,0,7,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0.857142857142857,1,0,0,0,48,1,8,0,1,0,6,0,0,1,0,0,1
0,0,1,0,0,0,0,0.475409836065574,0,0,0,1,29,0,11,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0.808510638297872,1,0,0,1,38,1,8,0,1,0,6,0,0,0,0,0,1
0,0,1,0,0,0,0,0.8,1,0,0,1,36,1,10,0,0,0,3,0,0,3,0,0,1
0,0,1,0,0,0,0,0.71875,0,0,0,1,23,0,7,0,1,0,1,0,0,0,0,0,1
