Levenshtein Distance,Body tags in source,Number of parameter,Digit to alphabet ratio,Entropy,Equals,IP Address,Host name length,ASN Postal Code,Percentage Character,Path length,Special Characters,Escape() function,Total links,Word based distribution,English Letters,Is www present,Question Mark,Numeric Character,Delimiters,At Character,Frame tag present,Underscore,Domain to URL Ratio,Is domain suspicious,Label
0,0,0,0.0,4.36563657607729,0,0,26,0,0,21,9,0,0,0,45,0,0,0,0,0,0,1,0.481481481481481,0,1
0,0,0,0.0303030303030303,4.22220806840402,0,0,23,0,0,13,9,0,0,1,33,0,0,1,0,0,0,0,0.534883720930233,0,1
0,0,4,0.132075471698113,4.90785757128045,4,0,31,0,0,9,19,0,0,0,53,1,1,7,0,0,0,0,0.392405063291139,0,1
0,0,0,0.0,4.183014003266,0,1,21,1,0,7,6,0,0,1,29,0,0,0,0,0,0,0,0.6,0,1
0,0,3,0.166101694915254,5.90548931470465,3,0,49,0,3,34,38,0,0,1,295,0,1,49,2,0,0,4,0.128272251308901,0,1
0,0,0,0.0,4.07189445851561,0,1,19,1,0,8,6,0,0,1,28,0,0,0,0,0,0,0,0.558823529411765,0,1
0,0,0,0.0196078431372549,4.60025396578659,0,1,25,1,0,93,21,0,0,0,102,0,0,2,0,0,0,0,0.2,0,1
0,0,1,0.0113636363636364,4.54637508720191,1,0,23,0,0,36,19,0,0,0,88,0,1,1,0,0,0,0,0.212962962962963,0,1
0,0,0,0.0,4.25789955985635,0,0,23,0,0,53,15,0,0,1,68,0,0,0,0,0,0,0,0.27710843373494,0,1
0,0,0,0.382352941176471,4.76154637101683,0,1,40,1,0,59,12,0,0,0,68,0,0,26,0,0,0,0,0.377358490566038,0,1
0,0,1,0.214285714285714,4.41874438318691,1,0,16,0,0,28,13,0,0,0,42,0,1,9,0,0,0,0,0.25,0,1
0,0,5,0.0432098765432098,5.15643042903643,8,0,48,0,0,13,32,0,0,1,162,0,1,7,0,0,0,0,0.238805970149254,0,1
0,0,0,2.0,3.70247151221975,0,0,22,0,0,0,8,0,0,1,7,0,0,14,0,0,0,0,0.758620689655172,0,1
0,0,0,0.0625,3.72017552146435,0,1,13,1,0,4,7,0,0,1,16,0,0,1,0,0,0,0,0.541666666666667,0,1
0,0,2,0.0256410256410256,4.53621308636823,2,1,17,1,0,5,25,0,0,1,78,1,2,2,0,0,0,0,0.161904761904762,0,1
0,0,0,0.0,4.04676282485452,0,0,23,0,0,7,7,0,0,1,30,0,0,0,0,0,0,0,0.621621621621622,0,1
0,0,0,0.0,4.2680435938474,0,0,16,0,0,55,16,0,0,1,62,0,0,0,0,0,0,1,0.205128205128205,0,1
0,0,2,0.0083333333333333,5.15945332252049,2,0,32,0,0,36,22,0,0,0,120,0,1,1,0,1,0,3,0.223776223776224,0,1
0,0,0,0.032258064516129,4.23136986915173,0,1,23,1,0,8,6,0,0,1,31,0,0,1,0,0,0,0,0.605263157894737,0,1
0,0,0,0.481481481481481,4.51983102288367,0,0,18,0,0,30,15,0,0,1,27,0,0,13,2,0,0,0,0.327272727272727,0,1
0,0,0,0.0,4.00392803184603,0,0,24,0,0,1,7,0,0,1,25,0,0,0,0,0,0,0,0.75,0,1
0,0,0,0.0,3.83317591193676,0,0,27,0,0,8,9,0,0,1,33,0,0,0,0,0,0,0,0.642857142857143,0,1
0,1,0,0.0,4.05250789026933,0,1,17,1,0,46,14,0,107,1,56,0,0,0,0,0,1,0,0.242857142857143,9,1
0,0,0,0.0833333333333333,4.28890976555739,0,0,25,0,0,0,6,0,0,1,24,0,0,2,0,0,0,0,0.78125,0,1
0,0,3,0.302325581395349,4.95314293457638,3,0,16,0,0,14,20,0,0,1,43,0,1,13,0,0,0,0,0.210526315789474,0,1
0,0,0,0.0465116279069767,4.47489832663081,0,1,26,1,0,21,9,0,0,1,43,1,0,2,0,0,0,0,0.481481481481481,0,1
0,0,0,0.0,4.09476084581766,0,1,20,1,0,14,8,0,0,0,33,0,0,0,0,0,0,0,0.487804878048781,0,1
27,0,0,0.0327868852459016,4.427701826338,0,1,24,1,0,44,12,0,0,0,61,0,0,2,0,0,0,0,0.32,0,1
38,0,0,1.33333333333333,4.53585798587402,0,0,12,0,0,97,13,0,0,1,72,1,1,96,0,0,0,0,0.0662983425414364,0,1
40,0,0,0.0,4.02698683335929,0,0,18,0,0,1,7,0,0,1,19,1,0,0,0,0,0,0,0.692307692307692,0,1
0,0,0,0.274074074074074,4.64767304698879,0,0,160,0,0,34,29,0,0,0,135,1,0,37,0,0,0,0,0.796019900497513,0,1
0,0,0,0.08,4.73931526524014,0,1,28,1,0,32,13,0,0,1,50,0,0,4,0,0,0,0,0.417910447761194,0,1
0,0,0,0.0769230769230769,4.41885516077888,0,0,21,0,0,41,13,0,0,1,52,0,0,4,0,0,0,0,0.304347826086957,0,1
0,0,0,0.48,5.03002230174844,0,1,13,1,0,69,15,0,0,1,50,0,0,24,0,0,0,0,0.146067415730337,0,1
0,0,5,0.217391304347826,4.6987716096584,5,0,25,0,0,14,18,0,0,0,46,0,1,10,0,0,0,0,0.337837837837838,0,1
0,0,1,0.106060606060606,4.735445388527,1,0,16,0,6,13,26,0,0,1,66,0,1,7,2,0,0,0,0.161616161616162,0,1
0,0,0,0.1,3.91379956460568,0,1,14,1,0,7,6,0,0,1,20,0,0,2,0,0,0,0,0.5,0,1
0,0,0,0.0,4.38338302539404,0,1,24,1,0,39,12,0,0,0,58,0,0,0,0,0,0,0,0.342857142857143,0,1
0,0,0,0.0,4.26457837390238,0,0,20,0,0,8,6,0,0,1,29,0,0,0,0,0,0,0,0.571428571428571,0,1
0,0,0,0.220588235294118,4.69764989481577,0,1,26,1,0,64,14,0,0,1,68,1,0,15,0,0,0,0,0.268041237113402,0,1
0,0,1,0.301075268817204,5.03755350410821,1,0,35,0,0,78,26,0,0,1,93,0,1,28,0,0,0,0,0.238095238095238,0,1
0,0,10,0.399193548387097,5.63893020807234,10,1,21,1,45,3,107,0,0,1,496,1,1,198,0,0,0,12,0.0262172284644194,0,1
0,0,1,0.032258064516129,4.41708580796078,1,1,13,1,0,4,13,0,0,1,31,0,1,1,0,0,0,0,0.288888888888889,0,1
0,0,0,0.0833333333333333,4.21076457377279,0,1,17,1,0,9,7,0,0,1,24,0,0,2,0,0,0,0,0.515151515151515,0,1
0,0,0,0.0,4.15563906222957,0,1,17,1,0,8,6,0,0,1,26,0,0,0,0,0,0,0,0.53125,0,1
0,0,0,0.448979591836735,4.80073530534884,0,0,13,0,0,61,10,0,0,1,49,0,0,22,0,0,0,1,0.160493827160494,0,1
0,0,0,0.106060606060606,4.75815906721252,0,1,24,1,0,54,12,0,0,1,66,0,0,7,0,0,0,1,0.282352941176471,0,1
0,1,0,0.0,4.30584778149757,0,1,28,1,0,28,8,0,0,1,55,1,0,0,0,0,1,0,0.444444444444444,60,1
0,0,0,0.0,3.90936806394389,0,0,22,0,0,0,5,0,0,1,24,0,0,0,0,0,0,0,0.758620689655172,0,1
0,0,0,0.0,4.24287378935339,0,0,20,0,0,27,9,0,0,1,45,0,0,0,0,0,0,0,0.37037037037037,0,1
0,0,0,0.0,3.95444257469457,0,0,19,0,0,9,7,0,0,1,28,1,0,0,0,0,0,0,0.542857142857143,0,1
0,0,0,0.0,3.85730685689813,0,0,21,0,0,1,6,0,0,1,23,1,0,0,0,0,0,0,0.724137931034483,0,1
0,0,0,0.0,4.19232182142742,0,0,22,0,0,12,6,0,0,0,35,0,0,0,0,0,0,0,0.536585365853659,0,1
0,1,0,0.025,4.31195322461357,0,1,13,1,0,31,10,0,0,1,40,0,0,1,0,0,0,0,0.254901960784314,0,1
0,1,0,0.0,4.05874623059238,0,1,28,1,0,13,8,0,358,1,40,0,0,0,0,0,1,1,0.583333333333333,355,1
0,0,0,0.821428571428571,4.35091982167033,0,1,14,1,0,39,9,0,0,1,28,0,0,23,0,0,0,0,0.233333333333333,0,1
0,0,0,0.0,4.11008776073217,0,0,20,0,0,21,10,0,0,0,38,0,0,0,0,0,0,0,0.416666666666667,0,1
0,1,0,0.0888888888888888,4.40746402496087,0,1,34,1,0,18,10,0,1,0,45,0,0,4,0,0,0,0,0.576271186440678,13,1
0,0,0,0.0,3.84888461662912,0,1,18,1,0,6,8,0,0,1,23,0,0,0,0,0,0,0,0.580645161290323,0,1
0,0,0,0.0,3.555533151427,0,1,10,1,0,6,6,0,0,1,17,0,0,0,0,0,0,0,0.434782608695652,0,1
0,0,0,0.0,4.15256901109275,0,0,26,0,0,15,10,0,0,1,38,0,0,0,0,0,0,0,0.541666666666667,0,1
0,0,0,0.104477611940299,4.49306202252099,0,0,23,0,3,230,38,0,0,1,201,0,0,21,0,0,0,7,0.0884615384615384,0,1
0,1,2,0.0294117647058823,4.54360142107127,2,1,13,1,0,5,24,0,0,1,68,0,2,2,0,0,0,0,0.138297872340426,0,1
0,0,0,0.0175438596491228,4.35208833131771,0,0,20,0,0,43,12,0,0,1,57,0,0,1,0,0,0,0,0.285714285714286,0,1
0,0,1,0.0,4.10619833281009,1,0,13,0,0,12,10,0,0,0,30,0,1,0,0,0,0,0,0.325,0,1
0,0,0,0.054054054054054,4.2801876989901,0,1,20,1,0,21,9,0,0,1,37,0,0,2,0,0,0,1,0.416666666666667,0,1
0,0,0,0.0,3.9427456716746,0,1,24,1,0,21,9,0,0,1,43,0,0,0,0,0,0,0,0.461538461538462,0,1
0,0,0,0.1,4.2653115322251,0,1,32,1,0,1,7,0,0,1,30,0,0,3,0,0,0,0,0.8,0,1
0,0,0,0.136363636363636,4.17146526179041,0,1,17,1,0,7,6,0,0,1,22,0,0,3,0,0,0,0,0.548387096774194,0,1
0,0,0,0.0,4.09151189125425,0,1,28,1,0,11,8,0,0,0,38,0,0,0,0,0,0,0,0.608695652173913,0,1
0,0,0,0.43859649122807,4.85650659811507,0,0,15,0,0,73,13,0,0,1,57,0,0,25,0,0,0,0,0.157894736842105,0,1
0,0,0,0.2,4.95248352624435,1,1,17,1,0,135,21,0,0,1,115,0,0,23,0,0,0,2,0.106918238993711,0,1
0,0,0,0.0,4.30908612607699,0,0,20,0,0,56,15,0,0,1,68,1,0,0,0,0,0,0,0.240963855421687,0,1
0,0,0,0.075,4.45164252245004,1,1,15,1,0,8,15,0,0,1,40,0,1,3,0,0,0,0,0.258620689655172,0,1
0,0,1,0.0147058823529411,4.43257538776508,2,0,49,0,0,5,21,0,0,1,68,0,1,1,0,0,0,0,0.544444444444444,0,1
0,1,1,0.0147058823529411,4.44388608530586,1,1,18,1,0,4,21,0,0,1,68,0,2,1,0,0,1,0,0.2,0,1
0,1,0,0.0192307692307692,4.46482289742758,5,1,47,1,0,74,22,0,0,1,104,0,0,2,0,0,0,1,0.3671875,0,1
0,1,0,0.0,3.45498685577267,0,1,11,1,0,6,6,0,20,1,18,0,0,0,0,0,1,0,0.458333333333333,2,1
0,0,1,0.0454545454545454,4.81730990062475,1,1,20,1,0,12,8,0,0,1,44,0,1,2,0,0,0,0,0.37037037037037,0,1
0,0,0,0.0,4.1859791299831,0,1,25,1,0,18,8,0,0,1,42,1,0,0,0,0,0,0,0.5,0,1
0,0,0,0.0,4.16846567111059,0,0,17,0,0,14,7,0,0,0,31,0,0,0,0,0,0,0,0.447368421052632,0,1
0,0,0,1.15384615384615,3.7435390154255,0,0,18,0,0,12,9,0,0,1,13,0,0,15,0,0,0,0,0.486486486486487,0,1
0,0,0,0.134328358208955,4.67506290663085,1,1,33,1,0,46,10,0,0,1,67,0,0,9,0,0,0,0,0.383720930232558,0,1
0,1,0,0.115384615384615,4.11669869697304,0,1,20,1,0,9,7,0,102,1,26,0,0,3,0,0,1,0,0.555555555555556,0,1
0,0,0,0.054054054054054,4.17949969246294,0,0,26,0,0,14,8,0,0,0,37,0,0,2,0,0,0,0,0.553191489361702,0,1
0,0,0,0.0,4.96188810964738,0,1,25,1,0,13,19,0,0,0,191,0,1,0,0,0,0,0,0.119047619047619,0,1
0,0,0,0.0,4.03510932733721,0,0,20,0,0,27,10,0,0,1,44,0,0,0,0,0,0,0,0.37037037037037,0,1
0,0,2,0.181372549019608,5.88549916028209,2,0,28,0,0,5,12,0,0,1,204,0,1,37,0,0,0,0,0.110671936758893,0,1
0,0,2,0.0341880341880341,5.34309916759774,2,1,19,1,0,27,18,0,0,1,117,0,2,4,0,0,0,1,0.136690647482014,0,1
0,0,0,0.0,3.93233287175051,0,1,13,1,0,20,9,0,0,1,31,0,0,0,0,0,0,0,0.325,0,1
0,0,6,0.164021164021164,5.81909005892096,6,0,32,0,0,1,33,0,0,1,189,0,1,31,0,0,0,5,0.126482213438735,0,1
0,0,0,0.166666666666667,4.14895590415999,0,0,21,0,0,8,8,0,0,1,24,0,0,4,0,0,0,0,0.583333333333333,0,1
0,0,0,1.42857142857143,3.59326968951511,0,0,17,0,0,1,8,0,0,1,7,0,0,10,0,0,0,0,0.68,0,1
0,0,0,0.0,4.13907129820996,0,1,14,1,0,26,11,0,2,1,36,0,0,0,0,0,0,0,0.297872340425532,0,1
0,0,0,0.0,3.76473517872551,0,1,22,1,0,1,6,0,0,1,24,0,0,0,0,0,0,0,0.733333333333333,0,1
0,0,3,0.268292682926829,5.76610367269637,3,1,41,1,0,36,23,0,1,1,164,0,1,44,0,0,0,2,0.177489177489178,2,1
0,0,0,0.27027027027027,4.71121067232092,0,0,20,0,0,4,9,0,0,1,37,0,1,10,0,0,0,0,0.357142857142857,0,1
0,0,2,0.718181818181818,4.89632492704881,2,0,15,0,0,30,16,0,0,0,110,0,1,79,0,0,0,1,0.073170731707317,0,1
0,0,0,0.0,4.35068048362563,1,1,14,1,0,28,12,0,0,0,41,0,1,0,0,0,0,1,0.264150943396226,0,1
0,0,4,0.44,5.01014630733104,11,0,16,0,0,36,53,0,0,0,150,0,2,66,0,0,0,0,0.0594795539033457,0,1
0,1,1,0.726495726495727,4.97152382355316,1,1,19,1,0,38,17,0,0,1,117,0,1,85,0,0,1,1,0.0867579908675799,153,1
0,0,0,0.137931034482759,4.58256572386644,0,0,33,0,0,1,8,0,0,0,29,0,0,4,0,0,0,0,0.804878048780488,0,1
0,0,1,0.0609756097560976,4.65828678528563,1,0,22,0,0,36,19,0,0,0,82,0,1,5,0,0,0,0,0.207547169811321,0,1
0,0,0,0.785714285714286,3.98319563424773,0,0,18,0,0,8,8,0,0,1,14,0,0,11,0,0,0,0,0.545454545454545,0,1
0,0,0,0.0,4.13809149392326,0,0,21,0,0,16,9,0,0,1,35,0,0,0,0,0,0,0,0.477272727272727,0,1
0,0,0,0.127272727272727,4.40786914810039,0,1,19,1,0,46,10,0,0,0,55,0,0,7,0,0,0,0,0.263888888888889,0,1
0,0,4,0.535714285714286,5.01925421814145,9,1,20,1,0,35,47,0,0,0,140,0,2,75,0,0,0,1,0.0763358778625954,0,1
0,0,0,0.0,4.17240456220342,0,0,20,0,0,17,8,0,0,0,36,0,0,0,0,0,0,0,0.454545454545455,0,1
0,0,0,0.0,4.14162160875525,0,0,24,0,0,6,6,0,0,1,31,0,0,0,0,0,0,0,0.648648648648649,0,1
0,0,2,0.692982456140351,4.86689251639178,2,0,27,0,0,18,13,0,0,0,114,0,1,79,0,0,0,1,0.131067961165049,0,1
0,0,0,0.0,4.26040509200241,0,0,49,0,0,0,11,0,0,1,45,0,0,0,0,0,0,0,0.875,0,1
0,0,0,0.176165803108808,5.59557507185606,0,0,23,0,0,42,10,0,0,0,193,1,1,34,0,0,0,0,0.0970464135021097,0,1
0,0,0,0.0338983050847457,4.34827895288576,0,1,41,1,0,24,11,0,0,1,59,1,0,2,0,0,0,0,0.569444444444444,0,1
0,0,0,0.074074074074074,4.18354236243323,0,0,21,0,0,8,7,0,0,1,27,0,0,2,0,0,0,0,0.583333333333333,0,1
0,1,0,0.0,4.04583344144878,0,1,16,1,0,33,11,0,0,1,45,0,0,0,0,0,0,1,0.285714285714286,0,1
0,0,1,0.0384615384615384,4.69114742821337,1,1,31,1,0,9,11,0,0,1,52,0,1,2,0,0,0,0,0.476923076923077,0,1
0,0,0,0.24,4.12756715711693,0,0,18,0,0,15,9,0,0,1,25,0,0,6,0,0,0,0,0.45,0,1
0,0,0,0.611111111111111,4.00657393730001,0,0,18,0,0,14,10,0,0,0,18,0,0,11,0,0,0,0,0.461538461538462,0,1
0,0,2,0.105263157894737,4.68055901826492,2,1,14,1,0,4,21,0,0,1,57,0,1,6,0,0,0,0,0.166666666666667,0,1
0,0,0,0.0,4.0799503875701,0,0,19,0,0,16,8,0,0,1,34,0,0,0,0,0,0,0,0.452380952380952,0,1
0,0,0,0.0833333333333333,5.10702624475955,0,0,15,0,0,75,6,0,0,1,84,0,0,7,0,0,0,0,0.154639175257732,0,1
0,0,0,0.351851851851852,4.60867330262449,0,0,29,0,0,50,13,0,0,1,54,1,0,19,0,0,0,0,0.337209302325581,0,1
0,0,0,0.0,3.81092830627929,0,0,16,0,0,6,6,0,0,1,23,0,0,0,0,0,0,0,0.551724137931035,0,1
0,0,0,0.0769230769230769,4.1973257087065,0,1,20,1,0,7,6,0,0,1,26,0,0,2,0,0,0,0,0.588235294117647,0,1
0,0,0,0.0526315789473684,4.40473883830956,0,0,23,0,0,44,14,0,0,1,57,0,0,3,0,0,0,0,0.310810810810811,0,1
0,0,0,0.0,4.04354461483937,0,1,24,1,0,10,8,0,0,1,33,0,0,0,0,0,0,0,0.585365853658537,0,1
0,0,2,0.383333333333333,4.98388407379485,2,0,43,0,0,21,23,0,0,1,60,0,1,23,0,0,0,2,0.405660377358491,0,1
0,0,0,0.0,4.18732614525601,0,0,20,0,0,13,8,0,0,1,32,0,0,0,0,0,0,0,0.5,0,1
0,0,0,0.0,4.14623098468616,0,0,22,0,0,46,10,0,0,0,65,0,0,0,0,0,0,0,0.293333333333333,0,1
0,0,0,0.225806451612903,4.5013978254341,0,0,30,0,0,9,8,0,0,1,31,0,0,7,0,0,0,0,0.652173913043478,0,1
0,0,0,0.0923076923076923,4.50398292473522,0,0,25,0,0,54,15,0,0,1,65,0,0,6,0,0,0,0,0.290697674418605,0,1
0,0,0,0.0217391304347826,4.27610847854387,0,1,31,1,0,20,11,0,0,1,46,0,0,1,0,0,0,0,0.53448275862069,0,1
0,0,0,0.140625,4.7031935368109,0,0,21,0,0,59,14,0,0,0,64,0,0,9,0,0,0,0,0.241379310344828,0,1
0,0,1,0.0,4.250077875021,1,1,23,1,0,20,11,0,0,0,47,0,1,0,0,0,0,0,0.396551724137931,0,1
0,0,0,0.422222222222222,4.68703394629636,0,0,22,0,0,43,8,0,0,1,45,0,0,19,0,0,0,0,0.305555555555556,0,1
0,1,0,0.0,3.92095859334435,0,1,24,1,0,1,7,0,0,1,25,1,0,0,0,0,0,0,0.75,3,1
0,0,0,0.0,4.10925520902545,0,1,15,1,0,34,13,0,0,1,43,0,0,0,0,0,0,0,0.267857142857143,0,1
0,0,0,2.0,3.64696666827365,0,0,22,0,0,0,8,0,0,1,7,0,0,14,0,0,0,0,0.758620689655172,0,1
0,0,0,0.0571428571428571,4.37486059618544,0,0,18,0,1,20,8,0,0,1,35,0,0,2,0,0,0,0,0.4,0,1
0,1,0,0.0,3.92258957364167,0,1,16,1,0,10,7,0,48,1,26,0,0,0,0,0,0,0,0.484848484848485,7,1
0,0,0,0.230769230769231,3.68970373219955,0,0,14,0,0,0,5,0,0,1,13,0,0,3,0,0,0,0,0.666666666666667,0,1
0,0,1,0.0,4.42693441889914,1,0,45,0,0,23,27,0,0,0,103,0,1,0,0,0,0,2,0.346153846153846,0,1
0,0,0,0.16,3.96844900314238,0,1,20,1,0,8,6,0,0,1,25,0,0,4,0,0,0,0,0.571428571428571,0,1
0,1,0,0.0,4.08436702927013,0,1,21,1,0,34,10,4,0,1,52,0,0,0,0,0,1,0,0.338709677419355,484,1
0,0,4,0.0101010101010101,4.4477655710013,4,0,32,0,0,11,30,0,0,1,99,0,1,1,0,0,0,0,0.246153846153846,0,1
0,0,0,0.0,3.93228783514693,0,0,19,0,0,47,12,0,0,1,61,0,0,0,0,0,0,0,0.26027397260274,0,1
0,0,0,0.0,4.40861622857336,0,0,25,0,0,33,11,0,0,1,54,0,0,0,0,0,0,0,0.384615384615385,0,1
0,1,1,0.054054054054054,4.72438566000415,1,1,13,1,0,7,8,0,66,1,37,0,1,2,0,0,1,0,0.276595744680851,9,1
0,0,0,0.382978723404255,4.53536201451699,0,0,15,0,0,54,11,0,0,1,47,0,0,18,0,0,0,1,0.197368421052632,0,1
0,0,1,0.0344827586206896,3.92507052036418,1,0,17,0,0,8,10,0,0,0,29,0,1,1,0,0,0,0,0.425,0,1
0,0,0,0.0,4.35256473777865,0,1,17,1,0,29,10,0,0,1,43,0,0,0,0,0,0,0,0.320754716981132,0,1
0,0,1,0.0257510729613733,4.07876564484938,1,1,15,1,0,89,17,0,0,1,233,0,1,6,0,0,0,0,0.05859375,0,1
0,0,0,0.0,3.54688078879485,0,0,14,0,0,14,9,0,0,1,26,0,0,0,0,0,0,0,0.4,0,1
0,0,0,0.253731343283582,4.57778499454737,0,0,17,0,0,74,14,0,0,0,67,0,0,17,0,0,0,0,0.173469387755102,0,1
0,0,0,0.291666666666667,4.09643934467102,0,0,18,0,0,15,9,0,0,1,24,0,0,7,0,0,0,0,0.45,0,1
0,0,0,1.85714285714286,3.6550455468258,0,0,21,0,0,0,8,0,0,1,7,0,0,13,0,0,0,0,0.75,0,1
0,0,0,0.0,4.03600694533095,0,0,16,0,0,12,6,0,0,0,29,0,0,0,0,0,0,0,0.457142857142857,0,1
0,0,0,0.0,4.06439224830945,0,0,18,0,0,16,8,0,0,0,33,0,0,0,0,0,0,0,0.439024390243902,0,1
0,1,0,0.032258064516129,4.38418371977919,0,1,22,1,0,11,8,0,1,1,31,0,0,1,0,0,0,0,0.55,13,1
0,0,0,0.0,3.99865254687817,0,0,18,0,0,9,7,0,0,0,27,0,0,0,0,0,0,0,0.529411764705882,0,1
0,0,0,0.0434782608695652,3.95281953111478,0,0,18,0,0,7,8,0,0,1,23,0,0,1,0,0,0,0,0.5625,0,1
0,1,0,0.0,3.90217481421173,0,1,16,1,0,3,7,0,5,1,19,0,0,0,0,0,0,0,0.615384615384615,19,1
0,0,0,0.0,4.01753573707086,0,0,17,0,0,14,8,0,0,1,30,0,0,0,0,0,0,0,0.447368421052632,0,1
0,0,0,0.415384615384615,4.84162974336079,0,1,64,0,0,33,12,0,0,0,65,0,0,27,0,0,0,0,0.615384615384615,0,1
0,0,0,0.0333333333333333,4.1653115322251,0,0,18,0,0,15,9,0,0,1,30,0,0,1,0,0,0,0,0.45,0,1
0,0,0,0.19047619047619,4.17922929667217,0,1,15,0,0,10,7,0,0,1,21,1,0,4,0,0,0,0,0.46875,0,1
0,0,0,0.125,4.26024230150634,0,0,27,0,0,9,7,0,0,1,32,0,0,4,0,0,0,0,0.627906976744186,0,1
0,0,0,0.0,3.93950401691957,0,0,20,0,0,32,13,0,0,1,46,1,0,0,0,0,0,0,0.338983050847458,0,1
0,0,0,0.923076923076923,3.80852332785728,0,0,17,0,0,10,9,0,0,1,13,0,0,12,0,0,0,0,0.5,0,1
0,0,1,0.207547169811321,4.53587767149209,1,1,18,0,0,37,16,0,0,1,53,0,1,11,0,0,0,0,0.225,0,1
0,0,0,0.0,3.87847751298812,0,0,16,0,0,15,7,0,0,0,31,0,0,0,0,0,0,0,0.421052631578947,0,1
0,0,0,0.0,4.08558801657409,0,1,27,0,0,1,7,0,0,1,28,0,0,0,0,0,0,0,0.771428571428572,0,1
0,0,1,0.0181818181818181,4.23433779664097,1,1,11,0,0,4,20,0,0,1,55,1,2,1,0,0,0,0,0.144736842105263,0,1
0,0,0,0.0,4.23378632049437,0,0,22,0,0,21,9,0,0,0,41,0,0,0,0,0,0,1,0.44,0,1
0,0,0,0.0,4.0061983328101,0,0,22,0,0,11,8,0,0,1,32,0,0,0,0,0,0,0,0.55,0,1
0,0,0,0.0588235294117647,4.38396996929343,0,0,18,0,0,39,10,0,0,1,51,0,0,3,0,0,0,0,0.28125,0,1
0,0,1,0.28,4.79933565160801,1,0,18,0,0,38,13,0,0,0,50,0,1,14,0,0,0,1,0.233766233766234,0,1
0,0,1,0.0465116279069767,4.3140348740649,1,0,23,0,0,20,13,0,0,0,43,0,1,2,0,0,0,1,0.396551724137931,0,1
0,0,0,0.0329670329670329,4.83656144021056,0,1,19,1,0,190,28,0,0,0,182,0,0,6,0,0,0,0,0.0879629629629629,0,1
0,0,1,0.0,4.48072194468885,1,1,22,1,0,18,13,0,0,0,55,0,1,0,0,1,0,0,0.323529411764706,0,1
0,0,3,0.178217821782178,5.00057257564933,5,0,20,0,0,21,21,0,0,0,101,0,1,18,0,0,0,0,0.142857142857143,0,1
0,0,0,0.0175438596491228,4.34769092259048,0,0,24,0,0,36,9,0,0,1,57,0,0,1,0,0,0,0,0.358208955223881,0,1
0,0,0,0.317647058823529,5.04901663048435,0,1,24,1,0,37,12,0,0,0,85,0,1,27,0,0,0,0,0.193548387096774,0,1
0,1,1,0.170731707317073,4.77422025399863,1,1,18,1,0,10,14,0,0,1,41,0,1,7,1,0,0,2,0.290322580645161,0,1
0,0,0,0.125,4.36443625632753,0,0,33,0,0,13,8,0,0,1,40,0,0,5,0,0,0,0,0.622641509433962,0,1
0,0,0,0.0555555555555555,3.79621760259006,0,1,11,1,0,8,7,0,0,1,18,0,0,1,0,0,0,0,0.423076923076923,0,1
0,0,0,0.0,4.19667018176084,0,0,23,0,0,19,9,0,0,1,40,0,0,0,0,0,0,1,0.469387755102041,0,1
0,0,1,0.0422535211267605,4.92988368994333,1,1,20,1,0,98,24,0,0,0,142,0,1,6,0,0,0,3,0.116279069767442,0,1
0,0,0,0.0,4.64231887925973,0,0,18,0,0,35,11,0,0,1,49,0,0,0,0,0,0,1,0.3,0,1
0,0,0,0.106060606060606,4.62106426063013,0,1,25,1,0,55,14,0,0,1,66,0,0,7,0,0,0,1,0.28735632183908,0,1
0,0,0,0.0,4.34643934467102,0,0,18,0,0,15,7,0,0,0,33,0,0,0,0,0,0,0,0.45,0,1
0,0,0,0.0,3.92627237413951,0,0,14,0,0,8,7,0,0,0,22,1,0,0,0,0,0,0,0.482758620689655,0,1
0,0,1,0.491228070175439,4.90498047528201,1,1,20,1,0,64,15,0,0,0,57,1,1,28,0,0,0,0,0.2,0,1
0,0,0,0.03125,4.23361888530702,0,1,23,1,0,9,6,0,0,1,32,0,0,1,0,0,0,0,0.58974358974359,0,1
0,0,0,0.0,3.7489948035251,0,1,13,1,0,1,6,0,0,1,15,1,0,0,0,0,0,0,0.619047619047619,0,1
0,0,0,0.307692307692308,3.69784582308441,0,0,15,0,0,0,5,0,0,1,13,0,0,4,0,0,0,0,0.681818181818182,0,1
0,0,0,0.0,4.2079767072004,0,0,18,0,0,20,8,0,0,1,37,0,0,0,0,0,0,0,0.4,0,1
0,0,0,0.101694915254237,4.47779044373801,0,0,70,0,0,1,13,0,0,1,59,0,0,6,0,0,0,0,0.897435897435898,0,1
0,0,0,0.0,3.65831320393457,0,0,20,0,0,8,8,0,0,1,27,0,0,0,0,0,0,0,0.571428571428571,0,1
0,0,0,0.0833333333333333,4.35258424617216,0,0,38,0,0,15,8,0,0,0,48,0,0,4,0,0,0,0,0.633333333333333,0,1
0,0,0,0.0,4.35748554359319,0,0,21,0,0,56,13,0,0,1,71,0,0,0,0,0,0,0,0.25,0,1
0,0,0,0.0,4.18788919491935,0,1,21,1,0,5,9,0,0,1,24,0,0,0,0,0,0,0,0.636363636363636,0,1
0,0,0,0.0,3.72673747341239,0,0,18,0,0,9,7,0,0,1,27,0,0,0,0,0,0,0,0.529411764705882,0,1
0,0,0,0.0,3.77236835890174,0,0,16,0,0,9,7,0,0,0,25,0,0,0,0,0,0,0,0.5,0,1
